HD 147018 b,Radial Velocity,44.236,0.0,0.0
HD 147018 c,Radial Velocity,1008.0,0.0,0.0
HD 147379 b,Radial Velocity,86.78,0.0,0.0
HD 147513 b,Radial Velocity,528.4,0.0,0.0
HD 14787 b,Radial Velocity,676.6,0.0,0.0
HD 147873 b,Radial Velocity,116.596,0.0,0.0
HD 147873 c,Radial Velocity,491.54,0.0,0.0
HD 148156 b,Radial Velocity,1027.0,0.0,0.0
HD 148164 b,Radial Velocity,328.55,0.0,0.0
HD 148164 c,Radial Velocity,5062.0,0.0,0.0
HD 148284 b,Radial Velocity,339.331,0.0,0.0
HD 148427 b,Radial Velocity,331.5,0.0,0.0
HD 149026 b,Radial Velocity,2.87589,120.7754,8.295
HD 149143 b,Radial Velocity,4.07182,0.0,0.0
HD 1502 b,Radial Velocity,428.5,0.0,0.0
HD 150706 b,Radial Velocity,5894.0,0.0,0.0
HD 152079 b,Radial Velocity,2918.92,0.0,0.0
HD 152581 b,Radial Velocity,686.5,0.0,0.0
HD 15337 b,Transit,4.75615,7.51,1.64
HD 15337 c,Transit,17.1784,8.11,2.39
HD 153950 b,Radial Velocity,499.39999,0.0,0.0
HD 154345 b,Radial Velocity,3341.55884,0.0,0.0
HD 154672 b,Radial Velocity,163.94,0.0,0.0
HD 154857 b,Radial Velocity,408.60001,0.0,0.0
HD 154857 c,Radial Velocity,3452.0,0.0,0.0
HD 155233 b,Radial Velocity,818.8,0.0,0.0
HD 155358 b,Radial Velocity,194.3,0.0,0.0
HD 155358 c,Radial Velocity,391.9,0.0,0.0
HD 156279 b,Radial Velocity,131.05,0.0,0.0
HD 156279 c,Radial Velocity,4191.0,0.0,0.0
HD 156411 b,Radial Velocity,842.2,0.0,0.0
HD 156668 b,Radial Velocity,4.6455,0.0,0.0
HD 156846 b,Radial Velocity,359.51001,0.0,0.0
HD 158038 b,Radial Velocity,521.0,0.0,0.0
HD 158996 b,Radial Velocity,820.2,0.0,0.0
HD 159243 b,Radial Velocity,12.62,0.0,0.0
HD 159243 c,Radial Velocity,248.4,0.0,0.0
HD 159868 b,Radial Velocity,1184.1,0.0,0.0
HD 159868 c,Radial Velocity,351.0,0.0,0.0
HD 1605 b,Radial Velocity,577.2,0.0,0.0
HD 1605 c,Radial Velocity,2149.0,0.0,0.0
HD 160691 b,Radial Velocity,643.25,0.0,0.0
HD 160691 c,Radial Velocity,4205.8,0.0,0.0
HD 160691 d,Radial Velocity,9.6386,0.0,0.0
HD 160691 e,Radial Velocity,310.55,0.0,0.0
HD 16141 b,Radial Velocity,75.523,0.0,0.0
HD 16175 b,Radial Velocity,990.0,0.0,0.0
HD 162020 b,Radial Velocity,8.4282,0.0,0.0
HD 163607 b,Radial Velocity,75.2203,0.0,0.0
HD 163607 c,Radial Velocity,1272.0,0.0,0.0
HD 16417 b,Radial Velocity,17.24,0.0,0.0
HD 164509 b,Radial Velocity,280.17,0.0,0.0
HD 164595 b,Radial Velocity,40.0,0.0,0.0
HD 164604 b,Radial Velocity,641.472,0.0,0.0
HD 164922 b,Radial Velocity,1155.0,0.0,0.0
HD 164922 c,Radial Velocity,75.765,0.0,0.0
HD 165155 b,Radial Velocity,434.5,0.0,0.0
HD 1666 b,Radial Velocity,270.0,0.0,0.0
HD 166724 b,Radial Velocity,5144.0,0.0,0.0
HD 167042 b,Radial Velocity,420.77,0.0,0.0
HD 168443 b,Radial Velocity,58.11247,0.0,0.0
HD 168443 c,Radial Velocity,1749.83,0.0,0.0
HD 168746 b,Radial Velocity,6.404,0.0,0.0
HD 1690 b,Radial Velocity,533.0,0.0,0.0
HD 169830 b,Radial Velocity,225.62,0.0,0.0
HD 169830 c,Radial Velocity,2102.0,0.0,0.0
HD 170469 b,Radial Velocity,1145.0,0.0,0.0
HD 17092 b,Radial Velocity,359.89999,0.0,0.0
HD 171028 b,Radial Velocity,550.0,0.0,0.0
HD 171238 b,Radial Velocity,1532.0,0.0,0.0
HD 17156 b,Radial Velocity,21.21663,1115.5833,12.33
HD 173416 b,Radial Velocity,323.6,0.0,0.0
HD 175167 b,Radial Velocity,1290.0,0.0,0.0
HD 175541 b,Radial Velocity,298.43,0.0,0.0
HD 175607 b,Radial Velocity,29.01,0.0,0.0
HD 17674 b,Radial Velocity,623.8,0.0,0.0
HD 176986 b,Radial Velocity,6.4898,0.0,0.0
HD 176986 c,Radial Velocity,16.8191,0.0,0.0
HD 177565 b,Radial Velocity,44.505,0.0,0.0
HD 177830 b,Radial Velocity,410.10001,0.0,0.0
HD 177830 c,Radial Velocity,110.9,0.0,0.0
HD 178911 B b,Radial Velocity,71.484,0.0,0.0
HD 179079 b,Radial Velocity,14.479,0.0,0.0
HD 179949 b,Radial Velocity,3.092514,0.0,0.0
HD 180053 b,Radial Velocity,213.72,0.0,0.0
HD 18015 b,Radial Velocity,2278.0,0.0,0.0
HD 180314 b,Radial Velocity,396.03,0.0,0.0
HD 180617 b,Radial Velocity,105.9,0.0,0.0
HD 180902 b,Radial Velocity,510.9,0.0,0.0
HD 181234 b,Radial Velocity,7462.0575,0.0,0.0
HD 181342 b,Radial Velocity,564.1,0.0,0.0
HD 181433 b,Radial Velocity,9.3743,0.0,0.0
HD 181433 c,Radial Velocity,962.0,0.0,0.0
HD 181433 d,Radial Velocity,2172.0,0.0,0.0
HD 181720 b,Radial Velocity,956.0,0.0,0.0
HD 183263 b,Radial Velocity,626.51599,0.0,0.0
HD 183263 c,Radial Velocity,3070.0,0.0,0.0
HD 185269 b,Radial Velocity,6.83776,0.0,0.0
HD 187085 b,Radial Velocity,1019.74,0.0,0.0
HD 187123 b,Radial Velocity,3.0965828,0.0,0.0
HD 187123 c,Radial Velocity,3810.0,0.0,0.0
HD 18742 b,Radial Velocity,766.0,0.0,0.0
HD 188015 b,Radial Velocity,461.2,0.0,0.0
HD 189733 b,Radial Velocity,2.21857567,359.1479,12.666
HD 190360 b,Radial Velocity,2915.03687,0.0,0.0
HD 190360 c,Radial Velocity,17.111,0.0,0.0
HD 190647 b,Radial Velocity,1176.45,0.0,0.0
HD 190984 b,Radial Velocity,4885.0,0.0,0.0
HD 191806 b,Radial Velocity,1606.3,0.0,0.0
HD 192263 b,Radial Velocity,24.3556,0.0,0.0
HD 192310 b,Radial Velocity,74.72,0.0,0.0
HD 192310 c,Radial Velocity,525.8,0.0,0.0
HD 192699 b,Radial Velocity,340.94,0.0,0.0
HD 195019 b,Radial Velocity,18.20132,0.0,0.0
HD 196050 b,Radial Velocity,1378.0,0.0,0.0
HD 196067 b,Radial Velocity,3638.0,0.0,0.0
HD 196885 A b,Radial Velocity,1333.0,0.0,0.0
HD 197037 b,Radial Velocity,1035.7,0.0,0.0
HD 19994 b,Radial Velocity,466.2,0.0,0.0
HD 20003 b,Radial Velocity,11.8482,0.0,0.0
HD 20003 c,Radial Velocity,33.9239,0.0,0.0
HD 200964 b,Radial Velocity,606.3,0.0,0.0
HD 200964 c,Radial Velocity,852.5,0.0,0.0
HD 202206 c,Radial Velocity,1260.0,5689.157,0.0
HD 202696 b,Radial Velocity,517.8,634.38868,0.0
HD 202696 c,Radial Velocity,946.6,592.43512,0.0
HD 202772 A b,Transit,3.308958,323.23311,17.318
HD 203030 b,Imaging,0.0,7656.097,0.0
HD 203473 b,Radial Velocity,1552.9,0.0,0.0
HD 2039 b,Radial Velocity,1120.0,0.0,0.0
HD 204313 b,Radial Velocity,1920.09998,0.0,0.0
HD 204313 c,Radial Velocity,34.905,0.0,0.0
HD 204941 b,Radial Velocity,1733.0,0.0,0.0
HD 205739 b,Radial Velocity,279.8,0.0,0.0
HD 206255 b,Radial Velocity,96.045,0.0,0.0
HD 206610 b,Radial Velocity,673.2,0.0,0.0
HD 20781 b,Radial Velocity,5.3135,0.0,0.0
HD 20781 c,Radial Velocity,13.8905,0.0,0.0
HD 20781 d,Radial Velocity,29.158,0.0,0.0
HD 20781 e,Radial Velocity,85.5073,0.0,0.0
HD 20782 b,Radial Velocity,597.0643,0.0,0.0
HD 207832 b,Radial Velocity,160.07,0.0,0.0
HD 207832 c,Radial Velocity,1155.7,0.0,0.0
HD 20794 b,Radial Velocity,18.315,0.0,0.0
HD 20794 c,Radial Velocity,40.114,0.0,0.0
HD 20794 d,Radial Velocity,90.309,0.0,0.0
HD 20794 e,Radial Velocity,147.02,0.0,0.0
HD 208487 b,Radial Velocity,130.08,0.0,0.0
HD 208527 b,Radial Velocity,875.5,0.0,0.0
HD 20868 b,Radial Velocity,380.85001,0.0,0.0
HD 208897 b,Radial Velocity,352.7,0.0,0.0
HD 209458 b,Radial Velocity,3.52474859,232.0159,15.581
HD 210193 b,Radial Velocity,649.918,0.0,0.0
HD 210277 b,Radial Velocity,442.19,0.0,0.0
HD 210702 b,Radial Velocity,354.1,0.0,0.0
HD 211810 b,Radial Velocity,1558.0,0.0,0.0
HD 211970 b,Radial Velocity,25.201,0.0,0.0
HD 212301 b,Radial Velocity,2.24571,0.0,0.0
HD 212771 b,Radial Velocity,380.7,0.0,0.0
HD 213240 b,Radial Velocity,882.70001,0.0,0.0
HD 213885 b,Transit,1.008035,8.83,1.745
HD 213885 c,Radial Velocity,4.78503,0.0,0.0
HD 21411 b,Radial Velocity,84.288,0.0,0.0
HD 214823 b,Radial Velocity,1854.4,0.0,0.0
HD 215152 b,Radial Velocity,5.75999,0.0,0.0
HD 215152 c,Radial Velocity,7.28243,0.0,0.0
HD 215152 d,Radial Velocity,10.86499,0.0,0.0
HD 215152 e,Radial Velocity,25.1967,0.0,0.0
HD 215497 b,Radial Velocity,3.93404,0.0,0.0
HD 215497 c,Radial Velocity,567.94,0.0,0.0
HD 216435 b,Radial Velocity,1311.0,0.0,0.0
HD 216437 b,Radial Velocity,1334.28,0.0,0.0
HD 216536 b,Radial Velocity,148.60001,0.0,0.0
HD 216770 b,Radial Velocity,118.45,0.0,0.0
HD 21693 b,Radial Velocity,22.6786,0.0,0.0
HD 21693 c,Radial Velocity,53.7357,0.0,0.0
HD 217107 b,Radial Velocity,7.12682,0.0,0.0
HD 217107 c,Radial Velocity,4270.0,0.0,0.0
HD 21749 c,Transit,7.78993,3.7,0.892
HD 217786 b,Radial Velocity,1319.0,0.0,0.0
HD 217850 b,Radial Velocity,3501.3,0.0,0.0
HD 218566 b,Radial Velocity,225.7,0.0,0.0
HD 219077 b,Radial Velocity,5501.0,0.0,0.0
HD 219134 b,Radial Velocity,3.092926,4.74,1.602
HD 219134 c,Radial Velocity,6.76458,4.36,1.511
HD 219134 d,Radial Velocity,46.859,16.17,1.61
HD 219134 f,Radial Velocity,22.717,7.3,1.31
HD 219134 g,Radial Velocity,94.2,0.0,0.0
HD 219134 h,Radial Velocity,2247.0,0.0,0.0
HD 219415 b,Radial Velocity,2093.3,0.0,0.0
HD 219666 b,Transit,6.03607,16.6,4.71
HD 219828 b,Radial Velocity,3.83492,0.0,0.0
HD 219828 c,Radial Velocity,4682.0,0.0,0.0
HD 220074 b,Radial Velocity,672.09998,0.0,0.0
HD 220197 b,Radial Velocity,1728.0,0.0,0.0
HD 220689 b,Radial Velocity,2266.4,0.0,0.0
HD 220773 b,Radial Velocity,3724.7,0.0,0.0
HD 220842 b,Radial Velocity,218.47,0.0,0.0
HD 221287 b,Radial Velocity,456.1,0.0,0.0
HD 221416 b,Transit,14.2767,60.5,9.17
HD 221420 b,Radial Velocity,22482.0,0.0,0.0
HD 221585 b,Radial Velocity,1173.0,0.0,0.0
HD 222076 b,Radial Velocity,871.0,0.0,0.0
HD 222155 b,Radial Velocity,3999.0,0.0,0.0
HD 222582 b,Radial Velocity,572.38,0.0,0.0
HD 224538 b,Radial Velocity,1189.1,0.0,0.0
HD 224693 b,Radial Velocity,26.6904,0.0,0.0
HD 22781 b,Radial Velocity,528.07,0.0,0.0
HD 23079 b,Radial Velocity,730.59998,0.0,0.0
HD 23127 b,Radial Velocity,1211.17,0.0,0.0
HD 231701 b,Radial Velocity,141.63,0.0,0.0
HD 233604 b,Radial Velocity,192.0,0.0,0.0
HD 233832 b,Radial Velocity,2058.0,0.0,0.0
HD 23472 b,Transit,17.667,17.92,0.0
HD 23472 c,Transit,29.625,17.18,0.0
HD 23596 b,Radial Velocity,1561.0,0.0,0.0
HD 238914 b,Radial Velocity,4100.0,0.0,0.0
HD 240210 b,Radial Velocity,501.75,0.0,0.0
HD 240237 b,Radial Velocity,745.70001,0.0,0.0
HD 24040 b,Radial Velocity,3668.0,0.0,0.0
HD 24064 b,Radial Velocity,535.59998,0.0,0.0
HD 24085 b,Radial Velocity,2.0455,0.0,0.0
HD 25015 b,Radial Velocity,6019.32,0.0,0.0
HD 25171 b,Radial Velocity,1802.29,0.0,0.0
HD 2638 b,Radial Velocity,3.4442,0.0,0.0
HD 2685 b,Transit,4.12688,371.8611,16.141
HD 26965 b,Radial Velocity,42.378,0.0,0.0
HD 27442 b,Radial Velocity,428.1,0.0,0.0
HD 27631 b,Radial Velocity,2198.14,0.0,0.0
HD 27894 b,Radial Velocity,18.02,0.0,0.0
HD 27894 c,Radial Velocity,36.07,0.0,0.0
HD 27894 d,Radial Velocity,5174.0,0.0,0.0
HD 28185 b,Radial Velocity,379.0,0.0,0.0
HD 28254 b,Radial Velocity,1116.0,0.0,0.0
HD 285507 b,Radial Velocity,6.0881,0.0,0.0
HD 285968 b,Radial Velocity,8.7836,0.0,0.0
HD 28678 b,Radial Velocity,380.2,0.0,0.0
HD 29021 b,Radial Velocity,1362.3,0.0,0.0
HD 290327 b,Radial Velocity,2443.0,0.0,0.0
HD 2952 b,Radial Velocity,311.60001,0.0,0.0
HD 30177 b,Radial Velocity,2527.83,0.0,0.0
HD 30177 c,Radial Velocity,11613.0,0.0,0.0
HD 30562 b,Radial Velocity,1157.0,0.0,0.0
HD 30669 b,Radial Velocity,1684.0,0.0,0.0
HD 30856 b,Radial Velocity,847.0,0.0,0.0
HD 31253 b,Radial Velocity,466.0,0.0,0.0
HD 31527 b,Radial Velocity,16.5535,0.0,0.0
HD 31527 c,Radial Velocity,51.2053,0.0,0.0
HD 31527 d,Radial Velocity,271.6737,0.0,0.0
HD 3167 b,Transit,0.959624,0.0,1.7
HD 3167 c,Transit,29.83832,0.0,2.86
HD 3167 d,Radial Velocity,8.509,0.0,0.0
HD 32518 b,Radial Velocity,157.54,0.0,0.0
HD 32963 b,Radial Velocity,2372.0,0.0,0.0
HD 330075 b,Radial Velocity,3.38773,0.0,0.0
HD 33142 b,Radial Velocity,326.0,0.0,0.0
HD 33142 c,Radial Velocity,834.0,0.0,0.0
HD 33283 b,Radial Velocity,18.1991,0.0,0.0
HD 33564 b,Radial Velocity,388.0,0.0,0.0
HD 33844 b,Radial Velocity,551.40002,0.0,0.0
HD 33844 c,Radial Velocity,916.0,0.0,0.0
HD 34445 b,Radial Velocity,1049.0,0.0,0.0
HD 34445 c,Radial Velocity,214.67,0.0,0.0
HD 34445 d,Radial Velocity,117.87,0.0,0.0
HD 34445 e,Radial Velocity,49.175,0.0,0.0
HD 34445 f,Radial Velocity,676.8,0.0,0.0
HD 34445 g,Radial Velocity,5700.0,0.0,0.0
HD 35759 b,Radial Velocity,82.467,0.0,0.0
HD 3651 b,Radial Velocity,62.25,0.0,0.0
HD 37124 b,Radial Velocity,154.378,0.0,0.0
HD 37124 c,Radial Velocity,885.5,0.0,0.0
HD 37124 d,Radial Velocity,1862.0,0.0,0.0
HD 37605 b,Radial Velocity,55.01292,0.0,0.0
HD 37605 c,Radial Velocity,2720.0,0.0,0.0
HD 38283 b,Radial Velocity,363.20001,0.0,0.0
HD 38529 b,Radial Velocity,14.30944,0.0,0.0
HD 38529 c,Radial Velocity,2136.1,0.0,0.0
HD 38801 b,Radial Velocity,685.25,0.0,0.0
HD 39091 b,Radial Velocity,2093.07,0.0,0.0
HD 39855 b,Radial Velocity,3.2498,0.0,0.0
HD 40307 b,Radial Velocity,4.3123,0.0,0.0
HD 40307 c,Radial Velocity,9.6184,0.0,0.0
HD 40307 d,Radial Velocity,20.432,0.0,0.0
HD 40307 f,Radial Velocity,51.76,0.0,0.0
HD 40307 g,Radial Velocity,197.8,0.0,0.0
HD 40956 b,Radial Velocity,578.6,0.0,0.0
HD 40979 b,Radial Velocity,264.14999,0.0,0.0
HD 41004 A b,Radial Velocity,963.0,0.0,0.0
HD 41004 B b,Radial Velocity,1.3283,0.0,0.0
HD 4113 b,Radial Velocity,526.62,0.0,0.0
HD 42012 b,Radial Velocity,857.5,0.0,0.0
HD 4203 b,Radial Velocity,431.88,0.0,0.0
HD 4203 c,Radial Velocity,6700.0,0.0,0.0
HD 4208 b,Radial Velocity,832.97,0.0,0.0
HD 42618 b,Radial Velocity,149.61,0.0,0.0
HD 4308 b,Radial Velocity,15.56,0.0,0.0
HD 4313 b,Radial Velocity,356.21,0.0,0.0
HD 43197 b,Radial Velocity,327.8,0.0,0.0
HD 43691 b,Radial Velocity,36.9987,0.0,0.0
HD 44219 b,Radial Velocity,472.3,0.0,0.0
HD 45184 b,Radial Velocity,5.8854,0.0,0.0
HD 45184 c,Radial Velocity,13.1354,0.0,0.0
HD 45350 b,Radial Velocity,963.6,0.0,0.0
HD 45364 b,Radial Velocity,226.93,0.0,0.0
HD 45364 c,Radial Velocity,342.85,0.0,0.0
HD 45652 b,Radial Velocity,44.073,0.0,0.0
HD 46375 b,Radial Velocity,3.023573,0.0,0.0
HD 47186 b,Radial Velocity,4.0845,0.0,0.0
HD 47186 c,Radial Velocity,1353.6,0.0,0.0
HD 4732 b,Radial Velocity,360.2,0.0,0.0
HD 4732 c,Radial Velocity,2732.0,0.0,0.0
HD 47366 b,Radial Velocity,359.15,0.0,0.0
HD 47366 c,Radial Velocity,682.85,0.0,0.0
HD 47536 b,Radial Velocity,712.13,0.0,0.0
HD 48265 b,Radial Velocity,778.51,0.0,0.0
HD 4917 b,Radial Velocity,400.5,0.0,0.0
HD 49674 b,Radial Velocity,4.94737,0.0,0.0
HD 50499 b,Radial Velocity,2447.1,0.0,0.0
HD 50499 c,Radial Velocity,8619.9,0.0,0.0
HD 50554 b,Radial Velocity,1293.0,0.0,0.0
HD 51608 b,Radial Velocity,14.0726,0.0,0.0
HD 51608 c,Radial Velocity,95.9446,0.0,0.0
HD 52265 b,Radial Velocity,119.27,0.0,0.0
HD 5319 b,Radial Velocity,637.1,0.0,0.0
HD 5319 c,Radial Velocity,872.2,0.0,0.0
HD 55696 b,Radial Velocity,1827.0,0.0,0.0
HD 5583 b,Radial Velocity,139.35,0.0,0.0
HD 5608 b,Radial Velocity,779.9,0.0,0.0
HD 564 b,Radial Velocity,492.3,0.0,0.0
HD 5891 b,Radial Velocity,177.11,0.0,0.0
HD 59686 A b,Radial Velocity,299.36,0.0,0.0
HD 60532 b,Radial Velocity,201.9,0.0,0.0
HD 60532 c,Radial Velocity,600.1,0.0,0.0
HD 62509 b,Radial Velocity,589.64,0.0,0.0
HD 63454 b,Radial Velocity,2.81805,0.0,0.0
HD 63765 b,Radial Velocity,358.0,0.0,0.0
HD 64114 b,Radial Velocity,45.791,0.0,0.0
HD 6434 b,Radial Velocity,21.998,0.0,0.0
HD 65216 b,Radial Velocity,577.6,0.0,0.0
HD 65216 c,Radial Velocity,5370.0,0.0,0.0
HD 66141 b,Radial Velocity,480.5,0.0,0.0
HD 66428 b,Radial Velocity,2263.12,0.0,0.0
HD 67087 b,Radial Velocity,352.2,0.0,0.0
HD 67087 c,Radial Velocity,2374.0,0.0,0.0
HD 6718 b,Radial Velocity,2496.0,0.0,0.0
HD 68402 b,Radial Velocity,1103.0,0.0,0.0
HD 68988 b,Radial Velocity,6.27711,0.0,0.0
HD 69830 b,Radial Velocity,8.667,0.0,0.0
HD 69830 c,Radial Velocity,31.56,0.0,0.0
HD 69830 d,Radial Velocity,197.0,0.0,0.0
HD 70573 b,Radial Velocity,851.8,0.0,0.0
HD 70642 b,Radial Velocity,2124.54,0.0,0.0
HD 7199 b,Radial Velocity,615.0,0.0,0.0
HD 72490 b,Radial Velocity,858.0,0.0,0.0
HD 72659 b,Radial Velocity,3658.0,0.0,0.0
HD 72892 b,Radial Velocity,39.475,0.0,0.0
HD 73267 b,Radial Velocity,1245.36,0.0,0.0
HD 73526 b,Radial Velocity,188.3,0.0,0.0
HD 73526 c,Radial Velocity,379.1,0.0,0.0
HD 73534 b,Radial Velocity,1750.0,0.0,0.0
HD 74156 b,Radial Velocity,51.645,0.0,0.0
HD 74156 c,Radial Velocity,2473.0,0.0,0.0
HD 7449 b,Radial Velocity,1255.5,0.0,0.0
HD 75289 b,Radial Velocity,3.50927,0.0,0.0
HD 75784 b,Radial Velocity,341.2,0.0,0.0
HD 75784 c,Radial Velocity,7900.0,0.0,0.0
HD 75898 b,Radial Velocity,422.9,0.0,0.0
HD 76700 b,Radial Velocity,3.97097,0.0,0.0
HD 76920 b,Radial Velocity,415.4,0.0,0.0
HD 77338 b,Radial Velocity,5.7361,0.0,0.0
HD 7924 b,Radial Velocity,5.39792,0.0,0.0
HD 7924 c,Radial Velocity,15.299,0.0,0.0
HD 7924 d,Radial Velocity,24.451,0.0,0.0
HD 79498 b,Radial Velocity,1807.0,0.0,0.0
HD 80606 b,Radial Velocity,111.4367,1392.0954,11.994
HD 80653 b,Transit,0.719573,5.6,1.613
HD 81040 b,Radial Velocity,1001.70001,0.0,0.0
HD 81688 b,Radial Velocity,184.02,0.0,0.0
HD 82886 b,Radial Velocity,705.0,0.0,0.0
HD 82943 b,Radial Velocity,441.47,534.25,0.0
HD 82943 c,Radial Velocity,220.078,622.603,0.0
HD 8326 b,Radial Velocity,158.991,0.0,0.0
HD 83443 b,Radial Velocity,2.9857,0.0,0.0
HD 8535 b,Radial Velocity,1313.0,0.0,0.0
HD 85390 b,Radial Velocity,799.52,0.0,0.0
HD 85512 b,Radial Velocity,58.43,0.0,0.0
HD 8574 b,Radial Velocity,227.0,0.0,0.0
HD 86081 b,Radial Velocity,2.1378431,0.0,0.0
HD 86226 b,Radial Velocity,1695.0,0.0,0.0
HD 86264 b,Radial Velocity,1475.0,0.0,0.0
HD 8673 b,Radial Velocity,1634.0,0.0,0.0
HD 86950 b,Radial Velocity,1270.0,0.0,0.0
HD 87646 b,Radial Velocity,13.481,0.0,0.0
HD 87883 b,Radial Velocity,2754.0,0.0,0.0
HD 88133 b,Radial Velocity,3.414884,0.0,0.0
HD 89307 b,Radial Velocity,2166.0,0.0,0.0
HD 89345 b,Transit,11.8143,34.9613,7.398
HD 89744 b,Radial Velocity,256.78,0.0,0.0
HD 90156 b,Radial Velocity,49.77,0.0,0.0
HD 9174 b,Radial Velocity,1179.0,0.0,0.0
HD 92788 b,Radial Velocity,325.803,0.0,0.0
HD 92788 c,Radial Velocity,11611.2975,0.0,0.0
HD 92987 b,Radial Velocity,10354.8375,0.0,0.0
HD 93083 b,Radial Velocity,143.58,0.0,0.0
HD 9446 b,Radial Velocity,30.052,0.0,0.0
HD 9446 c,Radial Velocity,192.9,0.0,0.0
HD 94834 b,Radial Velocity,1576.0,0.0,0.0
HD 95086 b,Imaging,0.0,1589.0,0.0
HD 95089 b,Radial Velocity,464.4,0.0,0.0
HD 95089 c,Radial Velocity,1785.0,0.0,0.0
HD 95127 b,Radial Velocity,482.0,0.0,0.0
HD 95872 b,Radial Velocity,4375.0,0.0,0.0
HD 96063 b,Radial Velocity,362.5,0.0,0.0
HD 96127 b,Radial Velocity,647.29999,0.0,0.0
HD 96167 b,Radial Velocity,498.04,0.0,0.0
HD 97048 b,Disk Kinematics,0.0,794.575,0.0
HD 97658 b,Radial Velocity,9.4909,9.5349,2.354
HD 98219 b,Radial Velocity,433.8,0.0,0.0
HD 98649 b,Radial Velocity,6022.9725,0.0,0.0
HD 98736 b,Radial Velocity,968.8,0.0,0.0
HD 99109 b,Radial Velocity,439.29999,0.0,0.0
HD 99492 b,Radial Velocity,17.0431,0.0,0.0
HD 99706 b,Radial Velocity,841.0,0.0,0.0
HD 99706 c,Radial Velocity,1278.0,0.0,0.0
HIP 105854 b,Radial Velocity,184.2,0.0,0.0
HIP 107773 b,Radial Velocity,144.3,0.0,0.0
HIP 109384 b,Radial Velocity,499.48,0.0,0.0
HIP 109600 b,Radial Velocity,232.08,0.0,0.0
HIP 116454 b,Transit,9.1205,12.7132,2.466
HIP 12961 b,Radial Velocity,57.435,0.0,0.0
HIP 14810 b,Radial Velocity,6.673892,0.0,0.0
HIP 14810 c,Radial Velocity,147.747,0.0,0.0
HIP 14810 d,Radial Velocity,981.8,0.0,0.0
HIP 35173 b,Radial Velocity,41.516,0.0,0.0
HIP 41378 b,Transit,15.572098,0.0,0.0
HIP 41378 c,Transit,31.70648,0.0,0.0
HIP 41378 d,Transit,1114.0,0.0,0.0
HIP 41378 e,Transit,0.0,0.0,0.0
HIP 41378 f,Transit,1084.0,0.0,0.0
HIP 5158 b,Radial Velocity,345.72,0.0,0.0
HIP 5158 c,Radial Velocity,9017.76,0.0,0.0
HIP 54373 b,Radial Velocity,7.76,0.0,0.0
HIP 54373 c,Radial Velocity,15.144,0.0,0.0
HIP 57274 b,Radial Velocity,8.1352,0.0,0.0
HIP 57274 c,Radial Velocity,32.03,0.0,0.0
HIP 57274 d,Radial Velocity,431.7,0.0,0.0
HIP 63242 b,Radial Velocity,124.6,0.0,0.0
HIP 65407 b,Radial Velocity,28.125,0.0,0.0
HIP 65407 c,Radial Velocity,67.3,0.0,0.0
HIP 65426 b,Imaging,0.0,2860.47,16.814
HIP 65891 b,Radial Velocity,1084.5,0.0,0.0
HIP 67537 b,Radial Velocity,2556.5,0.0,0.0
HIP 67851 b,Radial Velocity,88.9,0.0,0.0
HIP 67851 c,Radial Velocity,2131.8,0.0,0.0
HIP 70849 b,Radial Velocity,17337.5,0.0,0.0
HIP 71135 b,Radial Velocity,87.19,0.0,0.0
HIP 74890 b,Radial Velocity,822.3,0.0,0.0
HIP 78530 b,Imaging,0.0,7300.0,0.0
HIP 79098 AB b,Imaging,0.0,6515.515,0.0
HIP 79431 b,Radial Velocity,111.7,0.0,0.0
HIP 8541 b,Radial Velocity,1560.2,0.0,0.0
HIP 91258 b,Radial Velocity,5.0505,0.0,0.0
HIP 97233 b,Radial Velocity,1058.8,0.0,0.0
HN Peg b,Imaging,0.0,6991.57,11.777
HR 2562 b,Imaging,0.0,9534.9,12.442
HR 5183 b,Radial Velocity,27000.0,0.0,0.0
HR 810 b,Radial Velocity,302.79999,0.0,0.0
HR 858 b,Transit,3.58599,0.0,2.085
HR 858 c,Transit,5.97293,0.0,1.939
HR 858 d,Transit,11.23,0.0,2.164
HR 8799 b,Imaging,170000.0,2000.0,13.0
HR 8799 c,Imaging,69000.0,3000.0,13.0
HR 8799 d,Imaging,37000.0,3000.0,13.0
HR 8799 e,Imaging,0.0,3178.3,13.115
HU Aqr AB b,Eclipse Timing Variations,2390.0,0.0,0.0
HU Aqr AB c,Eclipse Timing Variations,4368.0,0.0,0.0
HW Vir b,Eclipse Timing Variations,4640.0,0.0,0.0
IC 4651 9122 b,Radial Velocity,734.0,0.0,0.0
K2-10 b,Transit,19.3044,27.0,3.84
K2-100 b,Transit,1.673833,0.0,3.59
K2-101 b,Transit,14.677286,0.0,2.0
K2-102 b,Transit,9.915615,0.0,1.3
K2-104 b,Transit,1.974238,0.0,1.96
K2-105 b,Transit,8.267704,0.0,3.37
K2-107 b,Transit,3.313959,0.0,15.98
K2-108 b,Transit,4.733999,0.0,5.33
K2-11 b,Transit,39.93767,0.0,7.55
K2-110 b,Transit,13.86387,0.0,2.56
K2-111 b,Transit,5.35117,8.6,1.9
K2-113 b,Transit,5.817685,0.0,12.14
K2-114 b,Transit,11.391013,0.0,10.67
K2-115 b,Transit,20.272615,0.0,12.06
K2-116 b,Transit,4.655411,0.0,0.69
K2-117 b,Transit,1.2916,0.0,2.03
